[2018-10-06 06:51:53.000000 192.130.74.39  - [query->ADMINCITAS] ] Select codmedico,(nombre+' ' +apellido) as medico from mmedicos where activo='1'
[2018-10-06 06:51:54.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='112125'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:54.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='31881'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:54.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='110027'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:54.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111502'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:54.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111944'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:54.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='42987'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:54.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111753'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:54.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='4070'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:54.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='79983'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:54.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='64072'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:54.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='112094'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:54.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='100927'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:54.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='112249'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:54.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111604'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:54.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111844'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:54.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111846'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:54.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='63864'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:54.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='60103'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:54.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='112108'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:54.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='61827'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:54.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='110842'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:54.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111943'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='14813'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='104708'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='12059'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111946'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111957'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='53444'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='112214'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111950'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='110729'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='102149'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='107069'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='107550'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='102268'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111807'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='56425'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='112113'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111887'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='17730'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='112267'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='61536'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='112204'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='112259'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='46791'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='110085'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='297'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='112261'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='108957'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='112072'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='71531'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='60492'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='28900'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='112211'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111025'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111945'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111727'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='96624'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='31822'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111991'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='110535'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='88559'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111748'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='110254'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:55.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='100281'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='102258'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='60368'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111868'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111627'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='91054'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='112096'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='112137'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='108561'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='112203'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111850'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111912'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='112140'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='112141'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='20842'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111257'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='106614'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='112250'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111926'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='65281'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='15168'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='112126'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='109991'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='73662'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='41355'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='109478'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111840'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='108531'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='98225'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111277'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111550'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='74413'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='109925'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='102880'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='111954'and codconsulta <>'07' and ASISTIDOS is null
[2018-10-06 06:51:56.000000 192.130.74.39  - [query->ADMINCITAS] ] select convert(varchar(10), cast(fecha_cita as date), 101)  fecha_cita from VIEW_mconsultas_02 where codclien='12341'and codconsulta <>'07' and ASISTIDOS is null
